date,station,city,state_id,lat,lon,station_type,pm25,pm10,no2,so2,co,o3,aqi,temp,humidity,wind_speed
2023-01-07,Guwahati Railway,Guwahati,as,26.19,91.75,urban,208.4,403.6,78.12544716825349,17.2,2.81,26.2,368,12.7,51.9,7.0
2023-01-07,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,165.2,294.6,68.41643560911257,16.9,2.0,16.3,335,16.0,65.8,5.4
2023-01-07,Shimla Ridge,Shimla,hp,31.1,77.17,residential,132.8,284.3,48.7,11.8,1.7,11.1,310,9.5,56.2,7.0
2023-01-07,Ernakulam South,Kochi,kl,9.98,76.3,urban,52.6,101.0,29.940416254703855,6.7,0.39,39.7,88,18.1,60.8,6.1
2023-01-07,Panaji Altinho,Panaji,ga,15.49,73.83,urban,50.8,74.3,35.43909651971663,4.9,0.36,31.8,85,17.3,55.3,4.9
2023-01-08,ITO,New Delhi,dl,28.63,77.24,urban,218.7,459.9,82.64348059925652,23.2,2.43,13.6,376,11.1,60.3,4.2
2023-01-08,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,286.5,572.3,92.4,31.90472194304287,3.49,16.6,428,9.6,60.0,3.9
2023-01-08,RK Puram,New Delhi,dl,28.56,77.17,residential,158.8,346.9,46.3,13.7,1.89,12.3,330,12.8,51.8,7.9
2023-01-08,Lucknow Central,Lucknow,up,26.85,80.95,urban,212.3,432.5,90.42585878450797,14.2,2.56,21.1,371,11.4,53.3,2.3
2023-01-08,Noida Sec-62,Noida,up,28.63,77.37,urban,225.7,459.6,82.34220963865518,17.0,2.43,15.1,381,9.6,56.8,5.1
2023-01-08,Patna Airport,Patna,br,25.59,85.09,urban,190.4,309.8,79.98843677021452,12.3,2.22,23.6,354,13.1,62.0,6.5
2023-01-08,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,95.7,154.7,49.711360448564335,14.5,0.84,21.0,219,13.8,54.4,5.7
2023-01-08,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,60.0,82.2,34.14231313933929,6.8,0.79,30.3,100,18.9,53.7,4.3
2023-01-08,Pune IITM,Pune,mh,18.54,73.81,suburban,52.5,109.9,28.1,5.1,0.46,24.4,88,19.5,65.0,0.8
2023-01-08,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,110.3,239.3,59.84574623094794,11.3,1.29,19.1,268,11.9,53.1,4.3
2023-01-08,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,170.5,297.2,77.32227034250386,9.3,1.96,5.0,339,8.7,48.8,5.7
2023-01-08,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,175.6,346.9,57.591415902449015,9.8,2.11,23.6,343,12.7,54.5,1.6
2023-01-08,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,267.9,472.9,113.50392184478295,20.1,2.98,8.1,414,10.3,61.3,3.5
2023-01-08,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,88.8,176.4,36.269998479834044,15.4,1.22,25.8,196,12.2,56.6,0.2
2023-01-08,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,122.2,190.3,42.1,15.757785515049068,1.34,17.0,302,16.1,51.4,3.8
2023-01-08,Raipur IGSV,Raipur,ct,21.24,81.63,urban,95.2,130.2,49.760693379589746,9.2,1.1,22.0,217,17.1,57.9,7.2
2023-01-08,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,49.9,95.9,36.701859369186984,8.4,0.86,22.0,83,16.8,63.8,9.9
2023-01-08,Chennai Alandur,Chennai,tn,13.0,80.21,urban,61.1,81.6,21.318555474114103,3.3,0.8,28.5,104,17.5,63.2,5.5
2023-01-08,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,71.5,121.4,32.323254953604916,6.1,0.79,43.6,138,19.4,58.1,6.6
2023-01-08,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,61.8,122.1,19.7,12.47004714565218,0.58,25.4,106,19.9,49.6,2.5
2023-01-08,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,85.6,164.2,38.27861652661657,6.2,1.15,25.4,185,13.2,54.0,5.5
2023-01-08,Guwahati Railway,Guwahati,as,26.19,91.75,urban,183.5,347.7,68.39899552563092,11.4,2.12,24.2,349,13.9,54.8,5.2
2023-01-08,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,190.2,292.2,57.7543801973067,10.7,2.29,9.7,354,12.4,54.3,5.1
2023-01-08,Shimla Ridge,Shimla,hp,31.1,77.17,residential,199.1,324.3,79.5,17.6,2.58,15.8,361,6.7,54.1,4.7
2023-01-08,Ernakulam South,Kochi,kl,9.98,76.3,urban,81.5,161.5,45.016105222702336,5.8,0.73,30.5,172,20.6,60.4,2.1
2023-01-08,Panaji Altinho,Panaji,ga,15.49,73.83,urban,70.6,118.9,46.09069903383333,10.8,0.83,27.6,135,21.5,52.4,4.0
2023-01-09,ITO,New Delhi,dl,28.63,77.24,urban,172.4,266.4,71.56942720751766,16.4,2.14,16.9,340,13.7,52.6,7.8
2023-01-09,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,249.2,527.4,86.1,39.15691048291298,3.28,36.3,399,8.2,57.8,4.2
2023-01-09,RK Puram,New Delhi,dl,28.56,77.17,residential,168.6,336.0,47.1,11.9,1.82,20.6,337,10.6,51.4,6.1
2023-01-09,Lucknow Central,Lucknow,up,26.85,80.95,urban,146.4,211.8,64.96336114088575,6.7,2.12,20.6,320,12.3,57.3,1.8
2023-01-09,Noida Sec-62,Noida,up,28.63,77.37,urban,179.6,345.7,75.44424464387563,15.0,2.36,19.2,346,12.8,58.2,3.4
2023-01-09,Patna Airport,Patna,br,25.59,85.09,urban,159.4,280.8,71.38409261151723,17.0,2.12,14.9,330,13.0,59.4,3.3
2023-01-09,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,136.1,211.6,55.19997199340653,14.7,2.02,22.0,312,17.2,56.1,6.9
2023-01-09,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,59.5,99.5,39.84143841484419,2.1,0.46,37.5,99,16.1,58.5,6.1
2023-01-09,Pune IITM,Pune,mh,18.54,73.81,suburban,40.4,85.1,2.0,1.8,0.53,46.8,67,17.1,55.8,4.1
2023-01-09,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,98.3,149.6,27.53146231186212,9.5,1.17,31.0,228,14.0,52.9,3.3
2023-01-09,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,174.7,259.3,81.1996252460215,15.2,2.14,16.1,342,7.5,46.5,8.4
2023-01-09,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,190.5,314.4,82.80007867225852,11.2,2.07,9.8,354,6.1,53.8,3.6
2023-01-09,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,162.1,323.4,73.2791256035699,16.3,1.88,25.5,332,13.6,51.0,3.6
2023-01-09,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,139.1,305.4,71.0838038877296,8.1,1.9,20.6,315,9.0,56.2,4.6
2023-01-09,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,141.9,211.4,54.9,17.11048965507075,1.69,13.1,317,15.5,61.5,6.2
2023-01-09,Raipur IGSV,Raipur,ct,21.24,81.63,urban,81.9,131.6,41.380600809706536,3.6,0.94,17.8,173,12.1,55.3,4.3
2023-01-09,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,44.5,94.4,26.144835886060193,1.0,0.61,27.7,74,22.2,55.9,4.0
2023-01-09,Chennai Alandur,Chennai,tn,13.0,80.21,urban,38.7,65.1,23.529871015437458,2.8,0.35,43.0,64,21.6,54.8,9.1
2023-01-09,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,54.4,111.0,34.02323248200496,3.3,0.62,22.8,91,17.4,49.6,5.0
2023-01-09,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,68.6,94.5,18.3,11.440379072628096,1.06,38.7,129,15.6,51.2,5.3
2023-01-09,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,132.5,265.9,53.00665828106577,8.3,1.68,13.4,310,17.0,55.8,5.8
2023-01-09,Guwahati Railway,Guwahati,as,26.19,91.75,urban,178.7,383.0,90.41413863941494,15.4,2.12,6.8,345,12.8,58.6,3.5
2023-01-09,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,188.4,290.1,74.52717523892105,11.2,2.32,5.0,353,10.6,59.7,9.0
2023-01-09,Shimla Ridge,Shimla,hp,31.1,77.17,residential,157.9,218.8,58.4,9.4,2.21,36.9,329,6.6,63.4,5.0
2023-01-09,Ernakulam South,Kochi,kl,9.98,76.3,urban,57.4,81.5,28.920288768498978,14.1,0.94,30.8,96,19.7,65.5,3.0
2023-01-09,Panaji Altinho,Panaji,ga,15.49,73.83,urban,34.7,61.0,17.555770053373855,6.5,0.69,44.3,58,19.0,44.2,7.1
2023-01-10,ITO,New Delhi,dl,28.63,77.24,urban,199.5,332.0,70.35352868782368,15.0,2.54,24.1,361,11.8,57.0,2.4
2023-01-10,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,263.7,462.3,97.8,31.183077182125047,3.13,10.7,411,12.2,59.9,7.5
2023-01-10,RK Puram,New Delhi,dl,28.56,77.17,residential,166.5,240.8,52.2,15.2,2.08,18.8,336,13.1,54.0,3.6
2023-01-10,Lucknow Central,Lucknow,up,26.85,80.95,urban,197.6,332.6,80.5985262822155,10.5,2.46,17.0,360,12.3,62.6,0.0
2023-01-10,Noida Sec-62,Noida,up,28.63,77.37,urban,233.1,390.8,84.02323801414063,18.3,3.16,18.1,387,11.3,60.2,3.8
2023-01-10,Patna Airport,Patna,br,25.59,85.09,urban,240.2,494.9,95.7099492200194,21.1,3.11,15.2,392,10.9,63.2,5.6
2023-01-10,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,106.0,162.3,58.74649443731506,6.8,1.17,20.4,253,16.2,54.0,4.8
2023-01-10,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,58.9,96.4,25.407543888247552,6.4,0.37,46.7,98,15.8,51.8,6.9
2023-01-10,Pune IITM,Pune,mh,18.54,73.81,suburban,22.6,38.3,11.2,1.0,0.4,48.0,38,14.1,70.1,7.2
2023-01-10,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,66.6,148.8,34.26864421376234,4.8,1.17,32.4,122,13.7,59.2,5.0
2023-01-10,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,204.4,349.3,65.2610036757999,11.8,2.25,15.1,365,6.0,63.4,5.5
2023-01-10,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,217.6,408.3,112.0162635989776,14.8,2.62,5.0,375,9.8,56.1,6.4
2023-01-10,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,190.8,408.0,82.96937632690816,20.3,2.1,14.7,354,12.4,46.2,2.7
2023-01-10,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,85.3,182.8,42.41923213468041,5.7,1.08,26.3,184,14.9,62.4,9.1
2023-01-10,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,118.7,233.9,60.3,19.96991792595577,0.99,24.1,296,16.5,57.7,6.5
2023-01-10,Raipur IGSV,Raipur,ct,21.24,81.63,urban,88.9,187.9,33.816014272776016,14.9,1.05,40.9,196,15.4,67.2,2.5
2023-01-10,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,77.9,172.7,44.87995925149397,8.0,0.92,29.5,160,18.5,53.9,2.2
2023-01-10,Chennai Alandur,Chennai,tn,13.0,80.21,urban,60.8,98.0,31.866579415427147,5.0,0.74,21.0,103,21.2,65.9,4.2
2023-01-10,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,43.8,85.0,34.44050720468577,1.0,0.28,31.7,73,17.5,58.1,3.6
2023-01-10,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,73.5,109.6,32.5,19.481241731199734,0.63,39.6,145,18.1,51.4,3.5
2023-01-10,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,137.0,212.1,51.012578109733354,11.5,1.77,20.9,313,12.3,55.2,3.4
2023-01-10,Guwahati Railway,Guwahati,as,26.19,91.75,urban,194.0,270.7,67.73589934516734,13.5,2.49,16.8,357,15.3,53.0,4.2
2023-01-10,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,207.0,346.5,88.0835340011773,13.8,2.62,12.1,367,9.6,52.7,4.6
2023-01-10,Shimla Ridge,Shimla,hp,31.1,77.17,residential,172.6,302.7,69.3,14.2,2.23,32.0,340,11.2,54.7,4.3
2023-01-10,Ernakulam South,Kochi,kl,9.98,76.3,urban,55.4,115.2,27.407971664302504,5.7,0.48,16.5,92,19.6,45.5,5.7
2023-01-10,Panaji Altinho,Panaji,ga,15.49,73.83,urban,51.3,107.6,22.704550614715917,5.5,0.33,30.6,86,17.1,55.9,3.8
2023-01-11,ITO,New Delhi,dl,28.63,77.24,urban,253.6,522.7,109.58279936336916,10.8,3.31,5.0,403,8.4,54.8,9.4
2023-01-11,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,257.8,437.4,94.5,33.834662533727574,3.31,14.6,406,8.4,50.2,4.7
2023-01-11,RK Puram,New Delhi,dl,28.56,77.17,residential,155.5,291.5,35.5,15.9,1.75,35.1,327,12.2,50.9,4.6
2023-01-11,Lucknow Central,Lucknow,up,26.85,80.95,urban,176.0,313.7,67.95414142034754,16.6,2.33,19.3,343,11.5,58.8,3.9
2023-01-11,Noida Sec-62,Noida,up,28.63,77.37,urban,208.1,445.4,85.07385925305277,15.9,2.65,5.0,368,11.3,63.6,7.3
2023-01-11,Patna Airport,Patna,br,25.59,85.09,urban,251.1,442.4,91.46772727705383,18.9,2.91,16.6,401,16.3,54.9,1.6
2023-01-11,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,104.8,192.3,52.56795275236556,12.2,1.55,26.1,249,13.9,58.7,8.5
2023-01-11,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,55.8,105.3,21.13977498474359,6.0,0.46,31.4,93,15.2,60.1,5.4
2023-01-11,Pune IITM,Pune,mh,18.54,73.81,suburban,34.2,67.7,8.1,6.0,0.77,37.9,57,13.1,54.3,6.9
2023-01-11,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,115.7,255.8,43.27695246090971,8.9,1.59,41.3,286,14.4,55.5,4.7
2023-01-11,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,215.1,408.4,88.65085569195486,14.5,3.07,8.6,373,8.5,52.1,6.3
2023-01-11,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,200.5,391.6,69.023121029686,11.6,2.38,24.0,362,8.0,51.3,2.8
2023-01-11,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,192.0,285.7,80.0149160025183,15.0,2.62,21.7,355,10.9,60.4,7.8
2023-01-11,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,110.8,220.3,43.707557503873815,8.1,1.04,33.5,269,13.8,51.1,6.0
2023-01-11,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,159.3,298.9,67.7,26.24897055296117,2.16,30.1,330,12.1,45.7,4.8
2023-01-11,Raipur IGSV,Raipur,ct,21.24,81.63,urban,99.8,156.3,44.886518505602076,9.8,0.88,31.9,233,17.6,54.3,5.7
2023-01-11,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,59.8,99.5,21.605592354057038,3.2,1.09,18.2,100,19.7,45.0,2.6
2023-01-11,Chennai Alandur,Chennai,tn,13.0,80.21,urban,87.4,160.7,32.783557538174634,12.5,1.18,34.1,191,20.0,49.9,6.4
2023-01-11,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,62.8,102.0,18.275808457481077,3.8,0.66,34.4,109,16.6,54.1,8.3
2023-01-11,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,98.4,176.5,31.0,13.733934803979505,0.99,38.8,228,16.2,58.6,5.3
2023-01-11,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,95.0,159.1,40.4674814167711,6.0,1.03,25.7,217,13.6,58.8,6.4
2023-01-11,Guwahati Railway,Guwahati,as,26.19,91.75,urban,177.0,363.2,80.57831911446813,11.9,2.02,36.3,344,8.1,49.5,8.6
2023-01-11,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,186.0,405.9,68.38418284835825,14.7,2.13,18.9,351,7.6,57.7,6.7
2023-01-11,Shimla Ridge,Shimla,hp,31.1,77.17,residential,158.0,331.8,65.2,21.9,2.09,14.8,329,7.4,63.0,5.4
2023-01-11,Ernakulam South,Kochi,kl,9.98,76.3,urban,49.0,87.2,29.851920292209087,2.2,0.46,25.3,82,18.0,54.5,7.7
2023-01-11,Panaji Altinho,Panaji,ga,15.49,73.83,urban,83.1,122.8,31.340125526842478,8.2,1.08,33.0,177,19.2,52.1,4.8
2023-01-12,ITO,New Delhi,dl,28.63,77.24,urban,179.7,253.8,77.33124344651877,14.3,2.17,9.1,346,7.3,58.9,2.4
2023-01-12,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,260.3,470.6,87.5,35.58665930757604,3.27,11.7,408,13.2,57.6,5.7
2023-01-12,RK Puram,New Delhi,dl,28.56,77.17,residential,181.1,366.5,75.5,18.7,2.36,32.9,347,12.2,53.5,4.0
2023-01-12,Lucknow Central,Lucknow,up,26.85,80.95,urban,182.5,347.9,74.54964289536497,15.8,2.37,24.3,348,11.6,47.7,7.6
2023-01-12,Noida Sec-62,Noida,up,28.63,77.37,urban,191.6,396.2,80.68646395665176,17.0,2.26,7.1,355,12.4,57.5,2.1
2023-01-12,Patna Airport,Patna,br,25.59,85.09,urban,208.8,359.7,88.68536476547112,18.3,2.49,17.3,368,12.1,53.8,5.3
2023-01-12,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,101.9,196.4,34.16649008123379,1.0,1.0,26.8,240,12.6,47.4,4.6
2023-01-12,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,78.2,120.8,46.14876617406714,8.3,0.72,29.3,161,15.8,53.2,4.1
2023-01-12,Pune IITM,Pune,mh,18.54,73.81,suburban,40.2,89.4,18.3,3.7,1.01,40.4,67,16.6,51.9,3.4
2023-01-12,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,106.4,207.8,51.770681199137975,11.1,1.44,22.9,255,13.1,49.6,6.3
2023-01-12,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,202.4,378.1,76.28337740319465,17.4,2.72,24.9,363,9.5,58.4,5.5
2023-01-12,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,165.3,306.2,71.95913500283154,17.0,2.21,20.2,335,11.4,61.3,0.5
2023-01-12,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,193.7,382.8,75.60449187322249,14.5,2.01,26.4,357,13.7,59.5,9.3
2023-01-12,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,87.6,176.9,36.0447034512833,12.1,0.88,18.0,192,12.0,48.1,5.9
2023-01-12,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,134.3,240.1,46.5,25.829319635359262,1.46,8.6,311,13.5,58.0,7.4
2023-01-12,Raipur IGSV,Raipur,ct,21.24,81.63,urban,90.8,146.9,32.041101193531645,1.0,1.46,42.6,203,13.1,53.2,10.1
2023-01-12,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,78.6,111.8,46.48426865877916,4.9,1.24,34.7,162,16.5,61.6,3.9
2023-01-12,Chennai Alandur,Chennai,tn,13.0,80.21,urban,72.1,113.5,49.91335496234868,1.3,0.46,13.2,140,18.8,54.0,5.9
2023-01-12,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,54.5,98.6,24.37868723376587,5.7,0.52,41.6,91,13.8,53.9,4.9
2023-01-12,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,97.3,151.8,29.3,20.69381814465171,1.32,29.3,224,15.0,55.1,4.5
2023-01-12,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,95.4,199.1,29.824127358728603,5.6,1.09,34.6,218,11.8,53.3,7.9
2023-01-12,Guwahati Railway,Guwahati,as,26.19,91.75,urban,209.6,458.1,82.82124597533064,19.0,2.53,5.5,369,9.9,61.5,2.3
2023-01-12,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,217.1,416.6,76.93386977288642,18.6,2.1,16.1,375,11.5,53.7,3.8
2023-01-12,Shimla Ridge,Shimla,hp,31.1,77.17,residential,182.9,305.5,68.4,17.4,2.39,19.8,348,11.7,54.3,3.9
2023-01-12,Ernakulam South,Kochi,kl,9.98,76.3,urban,68.2,104.6,30.91890210964939,1.6,0.83,22.4,127,23.1,53.6,6.3
2023-01-12,Panaji Altinho,Panaji,ga,15.49,73.83,urban,60.7,104.2,32.119455539390664,5.2,0.86,27.2,102,19.3,56.7,8.3
2023-01-13,ITO,New Delhi,dl,28.63,77.24,urban,107.3,221.6,49.08938467994386,2.5,1.43,17.5,258,9.2,62.0,4.2
2023-01-13,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,235.7,503.5,89.0,30.721090642399663,3.26,5.0,389,13.6,53.3,5.2
2023-01-13,RK Puram,New Delhi,dl,28.56,77.17,residential,170.7,312.0,58.2,17.2,1.98,26.1,339,11.1,50.6,2.0
2023-01-13,Lucknow Central,Lucknow,up,26.85,80.95,urban,202.3,292.5,82.66223921339028,16.9,2.14,28.1,363,10.7,57.9,6.8
2023-01-13,Noida Sec-62,Noida,up,28.63,77.37,urban,189.9,275.9,67.34962294262792,15.5,2.43,11.8,354,12.9,53.9,5.2
2023-01-13,Patna Airport,Patna,br,25.59,85.09,urban,169.4,317.9,61.0560801331339,13.2,1.96,25.7,338,12.2,55.7,3.4
2023-01-13,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,126.3,215.2,61.13987677367951,8.5,1.49,11.2,305,16.4,42.6,3.6
2023-01-13,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,77.3,167.0,23.331305149003242,9.8,0.85,29.7,158,15.5,61.5,5.1
2023-01-13,Pune IITM,Pune,mh,18.54,73.81,suburban,14.9,24.4,2.0,1.0,0.35,34.2,25,14.2,56.6,6.2
2023-01-13,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,96.8,152.6,32.51387722425474,16.5,0.9,21.0,223,14.5,54.3,5.7
2023-01-13,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,230.9,412.0,96.05472980696953,21.8,2.93,17.4,385,9.0,48.1,5.8
2023-01-13,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,191.0,350.9,81.38307392959591,17.5,2.3,18.5,355,12.8,45.9,6.5
2023-01-13,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,227.6,473.9,89.45471796445335,16.4,2.69,5.0,383,9.5,56.5,4.1
2023-01-13,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,82.3,175.3,35.48630294871236,5.8,0.99,22.9,174,12.7,45.5,2.7
2023-01-13,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,96.9,204.6,36.3,19.02144843560463,1.27,29.0,223,12.0,48.9,5.5
2023-01-13,Raipur IGSV,Raipur,ct,21.24,81.63,urban,86.6,172.4,29.640359765601282,8.7,1.25,27.0,189,15.2,61.7,4.1
2023-01-13,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,85.3,150.2,44.07642148373648,9.5,1.1,32.6,184,19.3,58.7,4.0
2023-01-13,Chennai Alandur,Chennai,tn,13.0,80.21,urban,43.8,67.3,26.537362528476223,1.0,0.48,35.8,73,17.5,51.8,4.7
2023-01-13,Hyderabad Zoo Park,Hyderabad,tg,17.35,78.45,urban,42.8,85.4,15.463287810435453,6.4,0.38,26.3,71,19.9,49.0,5.2
2023-01-13,Visakhapatnam GVM,Visakhapatnam,ap,17.72,83.3,industrial,51.5,78.8,20.8,9.669056758087676,0.51,26.1,86,18.9,57.4,6.0
2023-01-13,Bhubaneswar IIEST,Bhubaneswar,or,20.3,85.82,urban,93.7,163.9,40.11246259862626,7.8,1.09,38.6,212,15.9,58.5,7.4
2023-01-13,Guwahati Railway,Guwahati,as,26.19,91.75,urban,224.8,324.6,98.28238336484554,14.8,2.55,23.8,381,12.6,52.6,3.6
2023-01-13,Dehradun ISBT,Dehradun,ut,30.32,78.03,urban,218.9,482.4,86.3036357470428,13.2,2.42,16.9,376,9.1,52.6,3.7
2023-01-13,Shimla Ridge,Shimla,hp,31.1,77.17,residential,152.9,266.5,50.4,11.2,1.9,30.2,325,13.6,49.5,4.9
2023-01-13,Ernakulam South,Kochi,kl,9.98,76.3,urban,62.3,109.9,33.13868234838769,3.5,0.75,26.5,108,20.5,47.3,2.7
2023-01-13,Panaji Altinho,Panaji,ga,15.49,73.83,urban,65.3,120.6,27.234382833364815,3.1,0.76,37.0,118,14.3,49.8,6.8
2023-01-14,ITO,New Delhi,dl,28.63,77.24,urban,176.3,347.3,73.9714123700454,14.8,2.51,15.1,343,15.0,51.7,5.7
2023-01-14,Anand Vihar,New Delhi,dl,28.65,77.32,industrial,221.9,413.7,78.3,23.359017146292707,2.41,14.2,378,11.9,52.2,3.8
2023-01-14,RK Puram,New Delhi,dl,28.56,77.17,residential,169.7,286.0,71.3,13.7,1.83,21.2,338,8.8,50.0,6.9
2023-01-14,Lucknow Central,Lucknow,up,26.85,80.95,urban,198.3,330.0,70.44998922823596,13.2,2.1,7.8,360,12.9,56.2,6.2
2023-01-14,Noida Sec-62,Noida,up,28.63,77.37,urban,178.5,326.0,57.207380091332176,14.6,2.14,27.3,345,11.6,59.2,4.0
2023-01-14,Patna Airport,Patna,br,25.59,85.09,urban,209.8,311.9,90.14448100631273,14.0,2.36,11.1,369,9.9,63.1,3.8
2023-01-14,Kolkata Victoria Mem,Kolkata,wb,22.54,88.34,urban,78.4,117.4,23.260065117086953,10.2,1.0,27.9,161,13.9,55.1,5.5
2023-01-14,Bandra Mumbai,Mumbai,mh,19.06,72.84,urban,56.2,94.5,27.93127663356528,1.3,0.84,19.3,94,15.4,56.4,5.4
2023-01-14,Pune IITM,Pune,mh,18.54,73.81,suburban,52.8,105.1,35.3,3.5,0.9,36.4,88,20.4,50.9,4.3
2023-01-14,Ahmedabad CEPT,Ahmedabad,gj,23.04,72.55,urban,91.8,130.5,63.82942242572357,13.2,0.99,25.6,206,11.4,49.9,0.1
2023-01-14,Chandigarh Sec-25,Chandigarh,hr,30.74,76.79,urban,148.7,303.7,59.507204414645116,11.3,1.76,25.1,322,10.4,43.7,0.2
2023-01-14,Amritsar RSPCB,Amritsar,pb,31.63,74.87,urban,179.1,301.8,65.09723191714426,15.4,2.02,31.1,345,11.2,55.3,4.3
2023-01-14,Jaipur Adarsh Nagar,Jaipur,rj,26.92,75.79,urban,213.0,361.6,85.07118109063478,14.4,2.16,9.8,372,11.9,53.5,1.0
2023-01-14,Bhopal TT Nagar,Bhopal,mp,23.24,77.41,urban,104.1,164.4,39.36689290105391,12.3,1.1,23.2,247,11.3,55.0,2.5
2023-01-14,Ranchi HEC,Ranchi,jh,23.36,85.33,industrial,150.2,270.3,53.7,26.70805351606547,1.56,42.3,323,13.2,53.7,6.4
2023-01-14,Raipur IGSV,Raipur,ct,21.24,81.63,urban,90.0,177.4,42.92475212121673,3.6,1.27,37.8,200,19.6,52.6,2.9
2023-01-14,Bengaluru Silk Board,Bengaluru,ka,12.92,77.62,traffic,62.4,94.0,29.52778096361771,4.8,1.0,32.6,108,21.1,50.8,3.8
